ID,WESBROOK,TOTLGIVE,INDUPDT,GRADYR1,FACULTY1,DEPT1,MAJOR1,PARENT,CHILD,SPOUSE,SEX,MARITAL,EA,FACSTAFF,ATHLTCS,BIGBLOCK,OTHERACT,FRSTYEAR,MOV_DWEL,HH_1PER,HH_2PER,HH_3PER,HH_45PER,AVE_INC,DWEL_VAL,PROV,CNDN_PCT,ENG_PCT,OWN_PCT,SD_INC
48544,Y,1500,02/14/1995,1975,LA,LA,NA,N,N,N,M,NA,59028262,N,N,N,N,1975,0,0.5428571429,0.3714285714,0.0571428571,0.0285714286,52806,754788,BC,0.8971962617,0.9166666667,0.1884057971,113581.08392
48771,N,300,08/13/1999,1968,GR,CO,TRUT,N,N,Y,M,M,24032004,N,N,N,N,1968,0,0.0625,0.2875,0.2125,0.4375,83016,170016,QC,0.9920634921,0.1349206349,1,82698.239371
48880,N,645,12/19/1996,1976,FR,FR,NA,N,N,Y,M,M,59002509,N,N,N,N,1976,0,0.1794871795,0.2948717949,0.1666666667,0.3076923077,84183,563028,BC,0.807860262,0.8260869565,0.8734177215,170206.13361
49047,Y,1000,10/31/1996,1979,GR,AR,NA,N,N,Y,M,M,59014059,N,N,N,N,1976,0,0.1857142857,0.2571428571,0.1142857143,0.3428571429,58577,417452,BC,0.8125,0.6651785714,0.7714285714,84729.972235
49073,Y,19225,07/17/1992,1976,GR,AR,NA,Y,N,N,F,W,59030112,N,N,N,N,1976,0,0.2222222222,0.3703703704,0.1111111111,0.2962962963,122885,644816,BC,0.875,0.9012345679,0.8965517241,286761.76419
49113,N,355,10/28/1997,1977,FR,FR,NA,N,N,N,M,NA,59016264,N,N,N,N,1977,0,0.1265822785,0.3291139241,0.1772151899,0.3164556962,89682,482449,BC,0.9259259259,0.9423868313,0.8641975309,143160
49218,N,610,10/31/1996,1975,CO,CO,NA,N,N,N,M,NA,59016305,N,N,N,N,1975,0,0.1153846154,0.3205128205,0.1923076923,0.3205128205,103323,433169,BC,0.974789916,0.8865546218,0.9230769231,136441.8176
49239,Y,8488,01/17/1995,1978,LA,LA,NA,N,N,Y,M,NA,59031319,N,N,N,N,1975,0,0.0877192982,0.4385964912,0.1228070175,0.3157894737,110779,0,BC,0.8411764706,0.7705882353,0.7543859649,162290.05207
49499,Y,2800,10/24/1995,1985,LA,LA,NA,N,N,Y,M,M,59030114,N,N,N,N,1973,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
49663,Y,1000,01/10/1995,1977,AP,AC,NA,N,N,Y,M,M,59030121,N,N,N,N,1973,0,0.2545454545,0.4363636364,0.1090909091,0.1636363636,79113,451255,BC,0.6891891892,0.7651006711,0.6226415094,162032.76419
49806,Y,5500,02/28/1996,1975,GR,AR,NA,N,N,N,M,NA,59028603,N,N,N,N,1975,0,0.7123287671,0.2876712329,0,0,37465,146757,BC,0.9347826087,0.9784946237,0.0547945205,55801.551591
50050,Y,3125,07/04/1996,1977,CO,CO,NA,N,N,N,M,NA,48003002,N,Y,N,N,1977,0,0.1746031746,0.2698412698,0.1746031746,0.380952381,179399,375665,AB,0.9725274725,1,0.873015873,505256.8778
50126,Y,14234,10/22/1996,1977,LA,LA,NA,Y,Y,Y,F,M,59028161,N,N,N,N,1977,0,0.1756756757,0.3378378378,0.1891891892,0.2702702703,121662,790594,BC,0.9323671498,0.9323671498,0.6891891892,230555.31336
50212,Y,6075,05/05/1989,1979,LA,LA,NA,Y,N,Y,M,M,59030061,N,N,N,N,1974,0,0.1095890411,0.2739726027,0.2054794521,0.3561643836,108911,695929,BC,0.8739130435,0.8826086957,0.875,171616.80862
50254,N,150,09/16/1999,1980,AR,AR,GEOG,N,N,Y,M,M,59016208,N,Y,N,N,1980,0,0.1756756757,0.3783783784,0.1621621622,0.2567567568,77529,334588,BC,0.9432989691,0.9639175258,0.7972972973,143457.49433
50256,Y,6135,02/14/1996,1973,LA,LA,NA,N,N,Y,M,NA,35060415,N,N,N,N,1973,0,0.0877192982,0.2807017544,0.2105263158,0.3333333333,204248,679161,ON,0.9381443299,0.8711340206,0.9464285714,503970.53358
50261,Y,22440,02/21/1997,1965,LA,LA,NA,Y,N,Y,M,M,59028162,N,N,N,Y,1964,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
50289,Y,1600,09/16/1999,1977,DE,DE,NA,N,N,N,M,NA,59030302,N,N,N,N,1977,0,0.2,0.275,0.125,0.275,45075,281259,BC,0.8907563025,0.6694915254,0.5641025641,73807.80582
50333,N,75,02/20/1997,1963,AG,AG,NA,N,N,N,M,NA,59027204,N,Y,N,N,1963,0,0.0434782609,0.3333333333,0.115942029,0.4492753623,136217,503319,BC,0.9576271186,0.9021276596,0.9571428571,264909.34298
50534,Y,2050,12/11/1996,1975,ME,ME,NA,N,N,N,F,NA,59028155,N,N,N,N,1965,0,0.1785714286,0.3035714286,0.1607142857,0.3035714286,118122,727754,BC,0.8727272727,0.8536585366,0.8035714286,262627.58233
50575,N,100,03/09/1999,1979,LA,LA,NA,N,N,N,M,NA,59026005,N,N,N,N,1979,0,0.0526315789,0.2807017544,0.1403508772,0.4210526316,84450,360600,BC,0.9029126214,0.9223300971,0.8793103448,218538.11523
50658,Y,2676,04/18/1996,1978,CO,CO,OBIR,N,N,Y,M,M,35071211,N,N,N,N,1978,0,0.5584415584,0.2857142857,0.0779220779,0.0519480519,91912,896872,ON,0.9242424242,0.9545454545,0.1688311688,269971.07472
50788,Y,1365,06/29/1994,1984,LA,LA,NA,N,N,Y,M,M,59002556,N,N,N,N,1976,0,0.0526315789,0.2631578947,0.1842105263,0.4605263158,114072,445109,BC,0.8423076923,0.8007662835,0.9220779221,176847.83025
50908,N,205,10/05/1993,1972,GR,GR,BOTA,N,N,Y,M,NA,35089205,N,N,N,N,1972,0,0.3111111111,0.3333333333,0.0444444444,0.3111111111,122680,219314,ON,0.9454545455,0.9189189189,0.6956521739,451363.07793
51011,N,250,03/24/1999,1957,LA,LA,NA,N,N,N,M,NA,59018155,N,N,N,N,1956,0,0.2530120482,0.3373493976,0.2409638554,0.1686746988,43414,176363,BC,0.9948979592,0.9744897959,0.7710843373,74458.010818
51049,N,45,04/08/1994,1973,GR,ED,EADM,N,N,Y,M,NA,59027071,N,N,N,N,1968,0,0.1351351351,0.4054054054,0.2162162162,0.1891891892,54981,271251,BC,0.9900990099,0.8910891089,0.7777777778,50815.093821
51082,N,250,02/17/1997,1978,ED,ED,PSYC,N,N,Y,F,M,59017366,N,N,N,N,1978,0,0.1129032258,0.3225806452,0.1774193548,0.3387096774,57589,230354,BC,0.9526315789,0.9421052632,0.8064516129,67839.065368
51271,N,175,04/19/1994,1977,FR,FR,NA,N,N,N,M,NA,59027204,N,N,N,N,1977,0,0.0434782609,0.3333333333,0.115942029,0.4492753623,136217,503319,BC,0.9576271186,0.9021276596,0.9571428571,264909.34298
51336,Y,4035,02/17/1997,1961,FR,FR,NA,N,N,N,M,NA,59024567,N,N,N,N,1961,0,0.0921052632,0.3947368421,0.1842105263,0.2763157895,75084,282214,BC,0.96,0.96,0.8961038961,87916.08499
51479,N,185,10/18/1996,1972,GR,AR,ANTH,N,N,Y,M,M,59031263,N,N,N,N,1972,0.0327868852,0.0833333333,0.4333333333,0.15,0.25,58062,490864,BC,0.8655913978,0.5483870968,0.7213114754,92874.877227
51566,Y,12010,04/06/1990,1957,GR,AR,HIST,N,N,Y,M,M,48004065,N,N,N,N,1948,0,0.1081081081,0.472972973,0.1621621622,0.2297297297,63099,151761,AB,0.9682539683,0.9417989418,0.9166666667,65098.647912
51575,N,80,03/09/1999,1979,ED,ED,SOCI,N,N,N,F,NA,59016023,N,Y,N,N,1979,0,0.0967741935,0.1290322581,0.2580645161,0.4516129032,79693,424309,BC,0.87,0.8712871287,0.9,90900.564355
51632,N,720,04/12/1996,1986,GR,CO,NA,N,N,Y,F,M,48006007,N,N,N,N,1977,0,0.046875,0.28125,0.1875,0.453125,87807,166087,AB,0.9855769231,0.95215311,0.9692307692,77958.273968
51723,N,25,10/31/1996,1985,AP,AC,NA,N,N,Y,M,NA,59002517,N,N,N,Y,1985,0,0.0724637681,0.3333333333,0.2173913043,0.3768115942,77179,375639,BC,0.8820754717,0.8957345972,0.884057971,106749.48524
51748,Y,15205,05/27/1996,1982,GR,AR,NA,N,N,N,F,NA,59008451,N,N,N,N,1978,0,0.025974026,0.2337662338,0.1298701299,0.5714285714,65997,237573,BC,0.9681978799,0.9787985866,0.7948717949,66536.224607
51756,N,50,12/20/1995,1964,ED,ED,NA,N,N,Y,F,NA,59030068,N,N,N,N,1964,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
51894,Y,13510,10/31/1996,1967,ME,ME,NA,N,N,N,M,M,59031318,N,N,N,N,1967,0,0.1014492754,0.3333333333,0.1304347826,0.3623188406,143404,1030786,BC,0.8820754717,0.9339622642,0.8823529412,291872.33843
51955,N,675,04/23/1997,1975,ME,ME,NA,N,N,Y,M,M,59030170,N,N,N,Y,1972,0,0.1176470588,0.2647058824,0.1029411765,0.3970588235,95805,823287,BC,0.8262711864,0.7711864407,0.8529411765,157063.22905
52045,N,200,12/12/1995,1977,SC,SC,MATH,N,N,N,M,NA,35037552,N,N,N,N,1977,0,0.0555555556,0.3194444444,0.2083333333,0.375,72475,148089,ON,0.96,0.9733333333,1,77023.82177
52179,Y,1370,10/31/1996,1978,GR,AP,NA,N,N,N,F,NA,59016208,N,N,N,Y,1951,0,0.1756756757,0.3783783784,0.1621621622,0.2567567568,77529,334588,BC,0.9432989691,0.9639175258,0.7972972973,143457.49433
52223,N,350,03/24/1999,1977,ME,RH,NA,N,N,N,M,NA,59004303,N,N,N,N,1977,0,0.1063829787,0.3617021277,0.1914893617,0.2978723404,54623,189534,BC,0.9696969697,0.9848484848,0.9347826087,55695
52403,Y,6780,02/17/1997,1967,AR,AR,SOCI,N,N,N,F,NA,59024604,N,N,N,N,1967,0,0.1940298507,0.3731343284,0.1791044776,0.2537313433,80904,362854,BC,0.9725274725,0.9505494505,0.9705882353,100739.74072
52414,Y,8810,10/31/1996,1959,CO,CO,NA,Y,N,Y,M,M,59016009,N,N,N,Y,1959,0,0.1136363636,0.2954545455,0.2045454545,0.3863636364,89830,388156,BC,0.9793103448,0.924137931,0.9333333333,92625
52559,N,185,09/25/1995,1977,AG,AG,ANSC,N,N,N,F,NA,59023058,N,N,N,N,1977,0,0.1466666667,0.36,0.12,0.32,63223,365368,BC,0.8727272727,0.6727272727,0.9054054054,105506.08158
52666,Y,8415,03/17/1997,1964,GR,AR,ENGL,N,N,N,F,W,59030114,N,N,N,N,1948,0,0.3235294118,0.3676470588,0.1176470588,0.1911764706,88980,958727,BC,0.8562874251,0.7797619048,0.328358209,216103.58261
52795,Y,2512,04/07/1997,1956,FR,FR,NA,Y,N,Y,M,M,59031310,N,N,N,N,1956,0,0.35,0.3,0.1166666667,0.2,89440,657442,BC,0.9347826087,0.8248175182,0.5762711864,232213.62578
52892,Y,4120,10/19/1988,1955,ED,ED,NA,N,N,N,M,NA,59002559,N,N,N,Y,1951,0,0.1060606061,0.3939393939,0.196969697,0.2727272727,92995,439685,BC,0.9184782609,0.8486486486,0.9393939394,149810.09771
53134,Y,6385,08/11/1995,1964,AP,AP,CHML,Y,N,Y,M,M,59028810,N,N,N,N,1964,0,0.9375,0,0.0625,0,NA,0,BC,0.9722222222,1,0,NA
53176,N,72,10/17/1994,1984,GR,CO,NA,N,N,Y,F,NA,59030115,N,N,N,N,1984,0,0.0537634409,0.3333333333,0.3548387097,0.2365591398,34757,0,BC,0.624535316,0.6282527881,0,62772.392538
53184,N,350,01/16/1998,1977,DE,DE,NA,N,N,N,M,NA,59018360,N,N,N,N,1977,0,0.5254237288,0.3050847458,0.0847457627,0.0847457627,35488,190399,BC,0.9719626168,1,0.45,85993.963044
53224,Y,1200,10/31/1996,1976,DE,DE,NA,N,N,N,M,NA,59005151,N,N,N,N,1976,0,0,0.2191780822,0.2465753425,0.5068493151,84648,295411,BC,0.9323308271,0.9018867925,0.9473684211,82068.008383
53250,N,154,NA,1966,AR,AR,NA,N,N,N,M,NA,59001021,N,Y,N,N,1966,0,0.1621621622,0.5675675676,0.1351351351,0.1351351351,26160,136724,BC,0.511627907,0.4069767442,0.2702702703,60318.997339
53471,N,95,05/25/1990,1972,GR,SC,PSYC,N,N,N,F,NA,59012056,N,N,N,N,1969,0,0.5666666667,0.2166666667,0.1333333333,0.05,21660,169274,BC,0.9814814815,0.9722222222,0.1833333333,36979.284742
53559,N,130,11/04/1997,1977,AR,AR,ECON,N,N,N,F,NA,59016306,N,N,N,N,1977,0,0.2,0.28,0.2133333333,0.3066666667,78226,398189,BC,0.9295774648,0.9386792453,0.8157894737,83410.643116
53741,Y,10772,11/10/1995,1967,LA,LA,NA,Y,N,Y,F,NA,59030116,Y,Y,N,N,1964,0,0.3518518519,0.4814814815,0.1296296296,0.037037037,57170,330502,BC,0.8673469388,0.8865979381,0.7037037037,85480.08695
53943,N,150,10/30/1996,1975,ED,ED,NA,N,N,N,F,NA,59021560,N,N,N,N,1975,0,0.4426229508,0.2295081967,0.131147541,0.1475409836,58337,124112,BC,0.9781021898,0.9275362319,0.7049180328,126650.73517
53947,Y,6210,06/09/1997,1957,LA,LA,NA,N,N,N,M,NA,48003062,N,N,N,N,1957,0,0.5866666667,0.2533333333,0.0933333333,0.0666666667,48721,360049,AB,0.8790322581,0.9032258065,0.1733333333,152673.00351
53980,N,105,01/14/1998,1966,SC,SC,NA,N,N,N,M,NA,59023159,N,N,N,N,1966,0,0.0694444444,0.3333333333,0.1944444444,0.3194444444,57053,368891,BC,0.7923728814,0.7118644068,0.8082191781,72675.317956
54172,Y,20650,07/10/1996,1969,CO,CO,NA,N,N,Y,M,M,59031309,N,N,N,N,1969,0,0.1029411765,0.1764705882,0.1470588235,0.4705882353,116716,1020379,BC,0.8,0.6163265306,0.8676470588,341750.07394
54338,Y,7095,01/14/1998,1968,ME,ME,NA,N,N,N,M,NA,48008461,N,N,N,N,1968,0,0.2077922078,0.3246753247,0.1818181818,0.2467532468,83962,229821,AB,0.9565217391,0.9230769231,0.6923076923,122064.83435
54378,N,280,01/14/1998,1967,AR,AR,HIST,N,N,N,M,NA,59005164,N,N,N,N,1967,0,0.0759493671,0.2151898734,0.2278481013,0.4556962025,63654,221051,BC,0.9541984733,0.825095057,0.8395061728,77300
54498,Y,1250,08/09/1999,1972,LA,LA,NA,N,N,Y,M,NA,48014312,N,N,N,N,1972,0,0.1549295775,0.4366197183,0.1549295775,0.2112676056,121863,249586,AB,0.9581151832,0.9214659686,0.9718309859,407212.81886
54763,Y,2200,02/17/1997,1956,FR,FR,NA,N,N,N,M,NA,59015353,N,N,N,N,1956,0.0517241379,0.3728813559,0.3220338983,0.1355932203,0.1355932203,37108,104821,BC,1,0.9758064516,0.6964285714,55490.946694
54771,Y,10550,10/31/1996,1967,ME,ME,NA,N,N,N,M,NA,59002464,N,N,N,N,1967,0,0.4418604651,0.2790697674,0.0697674419,0.1627906977,74960,616668,BC,0.9381443299,0.9897959184,0.7045454545,185048.98465
54911,Y,4350,10/31/1996,1971,AR,AR,FINA,N,N,Y,M,M,59030259,Y,N,N,N,1971,0.027027027,0.3287671233,0.3698630137,0.1506849315,0.095890411,42628,396361,BC,0.8363636364,0.6951219512,0.301369863,71108.710156
55209,Y,2000,07/04/1996,1975,ED,ED,NA,N,N,N,M,NA,59028204,Y,N,N,Y,1975,0,0.275,0.4125,0.175,0.1375,57870,415809,BC,0.9257142857,0.8685714286,0.4556962025,79240
55222,N,80,03/10/1994,1983,AP,AC,NA,N,N,Y,F,M,59002419,N,Y,N,N,1978,0,0.3818181818,0.2181818182,0.1636363636,0.2363636364,49765,403235,BC,0.8947368421,0.8721804511,0.4285714286,83650.027645
55389,Y,5195,08/25/1994,1968,CO,CO,NA,N,N,Y,M,M,35015353,N,N,N,N,1968,0,0.1940298507,0.3134328358,0.1940298507,0.2686567164,101657,363383,ON,0.9772727273,0.9659090909,0.8181818182,135808.28428
55570,N,190,10/31/1996,1956,AG,FN,NA,N,N,Y,F,M,59030065,N,Y,N,Y,1956,0,0.1052631579,0.3026315789,0.1447368421,0.3684210526,113815,643778,BC,0.8102766798,0.6944444444,0.7894736842,565312.64145
55594,Y,3491,01/24/1995,1965,LA,LA,NA,N,N,N,M,NA,59030052,N,N,N,N,1964,0,0.1690140845,0.2816901408,0.1126760563,0.323943662,147196,1153369,BC,0.775,0.6736401674,0.7857142857,529293.8359
55651,Y,1545,05/20/1997,1967,LA,LA,NA,N,N,Y,M,M,59016004,N,N,N,N,1967,0,0.1578947368,0.3333333333,0.2631578947,0.2456140351,81241,347707,BC,0.9391891892,0.9387755102,0.7321428571,114881.62222
55775,Y,1835,11/25/1994,1968,GR,ED,NA,N,N,Y,M,M,59005058,N,N,N,N,1965,0,0.1641791045,0.3731343284,0.1791044776,0.2388059701,74352,333473,BC,0.9675675676,0.9135135135,0.9402985075,87653.091988
55778,Y,9950,07/30/1993,1966,AR,AR,SOCI,N,N,Y,F,M,35071213,N,N,N,Y,1966,0,0.5853658537,0.256097561,0.0487804878,0.0731707317,90419,572839,ON,0.9060402685,0.8986486486,0.313253012,291739.76458
55893,N,688,10/27/1997,1968,ME,ME,NA,N,N,Y,M,M,59028058,N,N,N,N,1968,0,0.2972972973,0.2162162162,0.2162162162,0.1891891892,68081,580336,BC,0.8333333333,0.8235294118,0.5135135135,100147.62736
55920,N,180,07/14/1997,1971,CO,CO,NA,N,N,N,M,NA,59028213,N,N,N,N,1971,0,0.375,0.421875,0.125,0.078125,52384,250560,BC,0.8907563025,0.8907563025,0.3650793651,83097.256633
56075,N,80,06/04/1996,1976,GR,SC,CHEM,N,N,N,M,NA,59029069,N,N,N,N,1972,0,0.5797101449,0.2608695652,0.1014492754,0.0579710145,26000,106285,BC,0.8482142857,0.5892857143,0.3913043478,40270.970189
56467,N,235,02/17/1997,1966,AR,AR,NA,Y,N,N,F,M,59004115,N,N,N,N,1966,0,0.2222222222,0.4,0.1777777778,0.2,43549,122245,BC,0.9666666667,0.958677686,0.8958333333,57532.400567
56632,Y,14395,06/13/1997,1972,ME,ME,NA,Y,N,Y,M,M,59028162,Y,N,N,Y,1969,0,0.0769230769,0.4307692308,0.1384615385,0.3230769231,133348,835949,BC,0.9583333333,0.8652849741,0.7121212121,265803.47989
56681,Y,10411,07/07/1995,1959,FR,FR,NA,Y,N,Y,M,M,59002610,N,N,N,N,1959,0,0.0649350649,0.3116883117,0.1818181818,0.3896103896,148752,659489,BC,0.9308943089,0.9268292683,0.9605263158,283078.18119
56752,Y,1111,01/06/1995,1978,LA,LA,NA,N,N,N,M,NA,59030065,N,Y,N,Y,1971,0,0.1052631579,0.3026315789,0.1447368421,0.3684210526,113815,643778,BC,0.8102766798,0.6944444444,0.7894736842,565312.64145
56783,N,225,02/17/1997,1973,AR,AR,PSYC,N,N,N,F,NA,59004209,N,N,N,N,1973,0,0.1428571429,0.4285714286,0.1428571429,0.2857142857,62776,247296,BC,0.9483870968,0.9870967742,0.9310344828,91737.304353
56793,N,25,06/06/1996,1976,ME,ME,NA,N,N,N,F,NA,59014470,N,N,N,N,1976,0,0.0945945946,0.3378378378,0.2027027027,0.2837837838,59347,314211,BC,0.9090909091,0.7056277056,0.6849315068,71767.217934
56809,N,504,10/31/1996,1968,GR,SC,GEOL,N,N,Y,M,M,59002513,N,N,N,N,1959,0,0.234375,0.25,0.171875,0.296875,87681,534589,BC,0.8253968254,0.8042328042,0.9076923077,144366.27307
56918,Y,8598,02/26/1996,1985,GR,GR,BOTA,N,N,N,F,D,59027358,Y,N,N,N,1973,0,0.1165048544,0.1844660194,0.2038834951,0.3689320388,56974,251772,BC,0.8617886179,0.8297297297,0.7766990291,66696.52401
56919,Y,10000,12/07/1993,1982,GR,AP,ENPH,N,N,Y,M,M,59028108,N,N,N,N,1979,0,0.141025641,0.5,0.1666666667,0.1923076923,87193,498869,BC,0.923857868,0.9242424242,0.7435897436,132643.12655
57151,N,505,03/24/1999,1973,CO,CO,NA,N,N,N,M,NA,59027266,N,N,N,N,1973,0,0.0714285714,0.2738095238,0.1785714286,0.369047619,101699,498348,BC,0.9589041096,0.8900343643,0.9397590361,143069.38713
57221,Y,3045,05/23/1997,1981,LA,LA,NA,N,N,N,M,NA,59002464,N,N,N,Y,1978,0,0.4418604651,0.2790697674,0.0697674419,0.1627906977,74960,616668,BC,0.9381443299,0.9897959184,0.7045454545,185048.98465
57549,Y,3251,01/26/1995,1971,LA,LA,NA,N,N,N,M,NA,59002559,N,N,N,N,1971,0,0.1060606061,0.3939393939,0.196969697,0.2727272727,92995,439685,BC,0.9184782609,0.8486486486,0.9393939394,149810.09771
57659,Y,6289,09/26/1988,1967,AR,AR,ECON,N,N,N,M,NA,59030052,N,N,N,Y,1967,0,0.1690140845,0.2816901408,0.1126760563,0.323943662,147196,1153369,BC,0.775,0.6736401674,0.7857142857,529293.8359
57787,N,625,02/24/1997,1966,LA,LA,NA,Y,N,Y,M,M,59016264,N,Y,N,N,1963,0,0.1265822785,0.3291139241,0.1772151899,0.3164556962,89682,482449,BC,0.9259259259,0.9423868313,0.8641975309,143160
57847,Y,7500,01/11/1995,1974,LA,LA,NA,N,N,N,M,M,59030154,N,N,N,N,1974,0,0.1641791045,0.2686567164,0.1940298507,0.3432835821,85540,604427,BC,0.8468899522,0.7511961722,0.8550724638,126638.72938
57869,N,135,08/07/1997,1972,ED,ED,EDSP,N,N,Y,M,NA,59009503,N,N,N,N,1972,0.0952380952,0.1818181818,0.3636363636,0.0909090909,0.2727272727,36619,0,BC,NA,0.9846153846,0.8636363636,0
57880,Y,3250,10/08/1992,1972,LA,LA,NA,N,N,Y,M,M,59031301,N,Y,N,N,1971,0,0.1111111111,0.2222222222,0.1527777778,0.3888888889,99081,979869,BC,0.7911646586,0.4979919679,0.8873239437,199523.88015
57927,Y,2200,04/08/1997,1982,ME,ME,NA,N,N,N,M,NA,59009428,N,N,N,N,1978,0,0,0.3666666667,0.1,0.4666666667,75493,174418,BC,0.9,0.99,0.8,121212.99992
58025,Y,4410,10/23/1996,1974,DE,DE,NA,N,N,N,M,NA,59031302,N,N,N,N,1974,0,0.4057971014,0.3043478261,0.0869565217,0.1304347826,52034,689091,BC,0.8209876543,0.7530864198,0.2428571429,99228.753897
58078,Y,4590,01/22/1997,1959,AR,AR,NA,N,N,Y,F,NA,59017453,N,N,N,N,1959,0,0.3,0.5833333333,0.05,0.0333333333,44902,198917,BC,0.9913793103,0.9652173913,0.9166666667,71949.390546
58167,Y,3080,10/31/1996,1974,GR,AR,FINA,N,N,Y,F,M,59030019,N,N,N,N,1972,0,0.2083333333,0.4027777778,0.0972222222,0.1805555556,86073,652392,BC,0.7450980392,0.4334975369,0.8472222222,186226.53141
58437,Y,5045,12/18/1992,1979,AP,AP,ELEC,N,N,N,M,NA,59001201,N,N,N,N,1979,0,0.484375,0.140625,0.140625,0.203125,31841,354678,BC,0.8639455782,0.7619047619,0.4375,66973.114942
58444,N,310,02/24/1997,1975,ED,ED,NA,N,N,N,M,NA,59009430,N,Y,N,N,1975,0,0.0545454545,0.2363636364,0.2363636364,0.3636363636,84660,218442,BC,0.9679144385,0.9679144385,0.9433962264,75403.497001
58491,Y,2000,10/21/1997,1977,ED,PE,NA,N,N,Y,M,M,35071118,N,N,N,N,1977,0,0.3432835821,0.3134328358,0.0895522388,0.1791044776,74224,512935,ON,0.7974683544,0.8343949045,0.4,154464.66577
58563,Y,2150,09/09/1996,1979,GR,GR,INDS,Y,N,N,M,NA,59031308,Y,N,N,N,1974,0,0.375,0.2777777778,0.1111111111,0.1805555556,63818,622704,BC,0.8255813953,0.7151162791,0.5972222222,123101.14476
58657,N,30,02/17/1997,1977,ED,ED,FINA,N,N,N,F,NA,59003211,N,N,N,N,1977,0,0.0909090909,0.196969697,0.2121212121,0.4242424242,64394,141568,BC,0.9647577093,0.8193832599,0.8153846154,60801.274411
58759,N,100,10/31/1996,1969,AR,AR,ENGL,N,N,Y,F,M,59014202,N,N,N,N,1969,0,0.5806451613,0.2419354839,0.0483870968,0.1290322581,41532,288640,BC,0.9469026549,0.982300885,0.4426229508,73367.605863
58821,N,600,06/09/1995,1977,GR,AR,NA,N,N,N,F,NA,59028219,Y,N,N,Y,1969,0,0.5138888889,0.4027777778,0.0555555556,0.0277777778,79175,307183,BC,0.9473684211,0.9298245614,0.5833333333,165184.73586
58963,Y,21000,12/02/1993,1966,GR,SC,ZOOL,N,N,N,F,NA,59031162,N,N,N,N,1966,0,0.3333333333,0.3055555556,0.1944444444,0.125,43781,416545,BC,0.7261904762,0.6011904762,0.3698630137,82055.859785
58967,N,150,02/17/1992,1986,GR,AP,NA,N,N,N,F,M,59031117,N,N,N,N,1977,0,0.1551724138,0.224137931,0.1551724138,0.3965517241,62200,539328,BC,0.706185567,0.4690721649,0.7333333333,96080.105225
59059,Y,6601,06/04/1997,1959,GR,AR,NA,N,N,N,M,NA,59027013,N,N,N,N,1943,0,0,0.3846153846,0.1538461538,0.4615384615,NA,283156,BC,0.9782608696,1,1,NA
59130,Y,5100,11/05/1997,1996,GR,GR,EDCI,N,N,Y,F,M,59027020,N,N,N,N,1985,0,0.1898734177,0.3544303797,0.2278481013,0.2025316456,60372,285796,BC,0.9507389163,0.9901477833,0.8461538462,77512.539308
59193,Y,1900,02/17/1997,1971,LA,LA,NA,Y,N,N,M,NA,59004317,N,N,N,N,1971,0.0574712644,0.4096385542,0.3734939759,0.1325301205,0.0843373494,32547,166932,BC,0.9768786127,0.9653179191,0.4117647059,48315.908353
59213,N,790,03/09/1999,1957,CO,CO,FINC,N,N,Y,M,M,59002607,N,N,N,N,1957,0,0.0597014925,0.4029850746,0.1791044776,0.328358209,154658,547685,BC,0.9514563107,0.9611650485,0.9264705882,468106.374
59259,N,60,01/14/1998,1962,AR,MU,NA,N,N,Y,F,M,59030068,N,N,N,N,1962,0,0.1351351351,0.2297297297,0.2162162162,0.3243243243,93854,603622,BC,0.8257261411,0.7800829876,0.7466666667,149766.7003
59264,Y,610,01/26/1995,1971,LA,LA,NA,N,N,Y,M,M,59030059,N,N,N,N,1971,0,0.5757575758,0.3787878788,0,0.0454545455,51981,317105,BC,0.7904761905,0.819047619,0.5,99571.080139
59304,Y,5020,10/30/1996,1961,GR,SC,PHYS,N,Y,N,M,NA,59024608,N,N,N,Y,1960,0,0.1216216216,0.3648648649,0.1351351351,0.2972972973,68312,254490,BC,0.9559471366,0.8502202643,0.9324324324,72575.104065
59325,N,155,01/16/1996,1980,AR,SO,NA,N,N,Y,F,M,60001055,N,N,N,N,1977,0,0.1084337349,0.313253012,0.1927710843,0.3373493976,75454,148734,NT,0.9486166008,0.9169960474,0.756097561,72685.686074
59413,Y,4050,07/23/1996,1970,AR,AR,ECON,N,N,N,M,NA,59014114,N,N,N,N,1970,0,0.1923076923,0.2948717949,0.1923076923,0.2307692308,53605,270173,BC,0.947826087,0.8391304348,0.6708860759,60627.64221
59423,N,80,10/31/1996,1960,AP,AP,CIVL,N,N,N,M,NA,59016218,N,N,N,N,1960,0,0.1095890411,0.3561643836,0.2328767123,0.2739726027,72539,320542,BC,0.9212962963,0.962962963,0.9459459459,76229.827036
59596,N,100,02/17/1997,1965,AP,AP,CIVL,N,N,Y,M,NA,59009455,N,N,N,N,1965,0,0.1956521739,0.3913043478,0.2173913043,0.1956521739,63255,185760,BC,0.9279279279,0.954954955,0.7777777778,74310
